id	chunk_text	n_words	topic_id	topic	media_name	media_url	url	title	body_en	language	publish_date
2a288203bd7b93e3688c09ff933477483d3ce5e97881f9a8cbbe2aec1a0a7d97	Who wants to be the lowest? Features of marginalization and disintegration in Sudan	13	28	28	sudanile.com	sudanile.com	https://sudanile.com/%D9%85%D9%86-%D9%8A%D8%B1%D9%8A%D8%AF-%D8%A3%D9%86-%D9%8A%D9%83%D9%88%D9%86-%D8%A7%D9%84%D8%A3%D8%AF%D9%86%D9%89%D8%9F-%D9%85%D9%84%D8%A7%D9%85%D8%AD-%D8%A7%D9%84%D8%AA%D9%87%D9%85%D9%8A%D8%B4-%D9%88/	من يريد أن يكون الأدنى؟ ملامح التهميش والتفكك في السودان	Who wants to be the lowest? Features of marginalization and disintegration in Sudan	ar	2024-11-16
33c4b653aac0fcb093b1b0a9e2cf393994016f1d1ecc46905d9cfe99779ec7bd	Sudan.. 343 thousand displaced from Al-Jazira and 503 dead in Al-Hilalia	11	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009213/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-343-%D8%A3%D9%84%D9%81-%D9%86%D8%A7%D8%B2%D8%AD-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%88503-%D9%82%D8%AA%D9%84%D9%89-%D9%81%D9%8A/	السودان.. 343 ألف نازح من الجزيرة و503 قتلى في الهلالية	Sudan.. 343 thousand displaced from Al-Jazira and 503 dead in Al-Hilalia	ar	2024-11-16
5eda27391b012ca058e54e6afab5bee3aa7d7fc9e59c09b7a218a474e58efc09	United Nations: Displaced people from the island are sheltering in the open	12	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009052/%D8%A7%D9%84%D8%A3%D9%85%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%8A%D8%A3%D9%88/	الأمم المتحدة: النازحون من الجزيرة يأوون إلى العراء	United Nations: Displaced people from the island are sheltering in the open	ar	2024-11-16
76483ea54723385a5e977e68c085c4e4f65ca811f2e9ef96cb9675399985fddc	Sudanese women in refugee camps in Chad are forced to have sex	12	10	10	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009059/%D9%86%D8%B3%D8%A7%D8%A1-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A7%D8%AA-%D9%81%D9%8A-%D9%85%D8%AE%D9%8A%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D9%81%D9%8A-%D8%AA%D8%B4/	نساء سودانيات في مخيمات اللاجئين في تشاد يجبرن على ممارسة الجنس	Sudanese women in refugee camps in Chad are forced to have sex	ar	2024-11-16
86fc5b4f0262a0ac77ce99b54ce27f9a30ec3963e5017f93eb42b26e0e5def76	“Darfur Lawyers”: More than one death due to malnutrition among Sudanese deported from Egypt	14	-1	-1	beamreports.com	beamreports.com	https://www.beamreports.com/2024/11/16/%D9%85%D8%AD%D8%A7%D9%85%D9%88-%D8%AF%D8%A7%D8%B1%D9%81%D9%88%D8%B1-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D8%AD%D8%A7%D9%84%D8%A9-%D9%88%D9%81%D8%A7%D8%A9-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%B3/	«محامو دارفور»: أكثر من حالة وفاة جراء سوء التغذية وسط السودانيين المرحّلين من مصر	“Darfur Lawyers”: More than one death due to malnutrition among Sudanese deported from Egypt	ar	2024-11-16
9824389f3430b1adcd598c9621774ad1ea0a97bf9ed4100c71bb4feffed2f806	Displaced Sudanese women overcome the hardships of war with innovation	10	10	10	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009134/%D9%86%D8%A7%D8%B2%D8%AD%D8%A7%D8%AA-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A7%D8%AA-%D9%8A%D8%AA%D8%AE%D8%B7%D9%8A%D9%86-%D9%85%D8%B5%D8%A7%D8%B9%D8%A8-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A8%D8%A7/	نازحات سودانيات يتخطين مصاعب الحرب بالابتكار	Displaced Sudanese women overcome the hardships of war with innovation	ar	2024-11-16
9c49bc58fbaf86c061b3bd56a49c192db015b3434229f4082a385d324886c4ab	The visit of the US Under Secretary of State to Algeria and Egypt discusses cooperative efforts to address human trafficking and address the humanitarian crises in Gaza and Sudan.	29	11	11	sudanile.com	sudanile.com	https://sudanile.com/%D9%88%D9%83%D9%8A%D9%84%D8%A9-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%AC/	زيارة وكيلة وزير الخارجية الأمريكية إلى الجزائر ومصر تتناول الجهود التعاونية للتصدي للاتجار بالبشر ومعالجة الأزمات الإنسانية في غزة والسودان	The visit of the US Under Secretary of State to Algeria and Egypt discusses cooperative efforts to address human trafficking and address the humanitarian crises in Gaza and Sudan.	ar	2024-11-16
9dabe0615ce1c703f2417a7f7c7b45d04cfd3b01db2b6a81562b69bd7013f6ee	The continued displacement of residents of northern Kutum to Kassab camp in North Darfur	14	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009149/%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%A7%D8%B1-%D9%86%D8%B2%D9%88%D8%AD-%D8%B3%D9%83%D8%A7%D9%86-%D8%B4%D9%85%D8%A7%D9%84-%D9%83%D8%AA%D9%85-%D8%A5%D9%84%D9%89-%D9%85%D8%AE%D9%8A%D9%85-%D9%83%D8%B3%D8%A7/	استمرار نزوح سكان شمال كتم إلى مخيم كساب بشمال دارفور	The continued displacement of residents of northern Kutum to Kassab camp in North Darfur	ar	2024-11-16
ad0632797f40863852a4b7208147116339d468ed070877c3f326d6a37ef306ce	Cholera outbreak continues in an area crowded with displaced people in eastern Sudan	13	0	0	sudantribune.net	sudantribune.net	https://sudantribune.net/article293411/	استمرار تفشي الكوليرا في منطقة مكتظة بالنازحين شرق السودان	Cholera outbreak continues in an area crowded with displaced people in eastern Sudan	ar	2024-11-16
bb2933fcf3b3053906cc282243b6a2b643e9e0cf03cc3dde6622aa24edd46d6b	“Associated Press” reveals that Sudanese refugee women were subjected to sexual exploitation in the “Adre” camp by humanitarian workers	19	10	10	beamreports.com	beamreports.com	https://www.beamreports.com/2024/11/16/%D8%A3%D8%B3%D9%88%D8%B4%D9%8A%D8%AA%D8%AF-%D8%A8%D8%B1%D8%B3-%D8%AA%D9%83%D8%B4%D9%81-%D8%B9%D9%86-%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D8%A7%D8%AC%D8%A6%D8%A7%D8%AA-%D8%B3%D9%88%D8%AF%D8%A7/	«أسوشيتد برس» تكشف عن تعرض لاجئات سودانيات للاستغلال الجنسي بمخيم «أدري» من قبل عاملين إنسانيين	“Associated Press” reveals that Sudanese refugee women were subjected to sexual exploitation in the “Adre” camp by humanitarian workers	ar	2024-11-16
c0f956d0b9faf2542639fe8de3e068b164230c62cd48b4345f61599809e234d8	Al-Jazira Conference calls on the government to provide support to the state’s displaced people	14	-1	-1	alttahrer.com	alttahrer.com	https://www.alttahrer.com/archives/99932	مؤتمر الجزيرة يطالب الحكومة بتقديم الدعم لنازحي الولاية	Al-Jazira Conference calls on the government to provide support to the state’s displaced people	ar	2024-11-16
e5daeba2072504742f6f2415d1e80044157699382d2fa34ffde18c827d89df74	“Darfur Lawyers Association”: Sudanese refugees were forcibly deported from Egypt, and UNHCR bears responsibility	14	-1	-1	sudanile.com	sudanile.com	https://sudanile.com/%D9%87%D9%8A%D8%A6%D8%A9-%D9%85%D8%AD%D8%A7%D9%85%D9%8A-%D8%AF%D8%A7%D8%B1%D9%81%D9%88%D8%B1-%D8%AA%D8%B1%D8%AD%D9%8A%D9%84-%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D8%B3%D9%88%D8%AF%D8%A7/	«هيئة محامي دارفور»: ترحيل لاجئين سودانيين قسراً من مصر والمفوضية تتحمل المسؤولية	“Darfur Lawyers Association”: Sudanese refugees were forcibly deported from Egypt, and UNHCR bears responsibility	ar	2024-11-16
f552e8f74841c03b194190556a6c0f47367f66065eaef9f5459aaab339e4a2eb	Who wants to be the lowest? Features of marginalization and disintegration in Sudan	13	28	28	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32009013/%D9%85%D9%86-%D9%8A%D8%B1%D9%8A%D8%AF-%D8%A3%D9%86-%D9%8A%D9%83%D9%88%D9%86-%D8%A7%D9%84%D8%A3%D8%AF%D9%86%D9%89%D8%9F-%D9%85%D9%84%D8%A7%D9%85%D8%AD-%D8%A7%D9%84%D8%AA%D9%87%D9%85%D9%8A%D8%B4-%D9%88/	من يريد أن يكون الأدنى؟ ملامح التهميش والتفكك في السودان	Who wants to be the lowest? Features of marginalization and disintegration in Sudan	ar	2024-11-16
f8f098baa796854f19b062c746009d3da57b809e7484c2e3589ac46db032400d	Ethiopia's visa policy shift leaves Sudanese refugees in limbo	9	9	9	sudantribune.com	sudantribune.com	https://sudantribune.com/article293428/	Ethiopia's visa policy shift leaves Sudanese refugees in limbo		en	2024-11-16
362117243105f5de2bd7f971e220a615b54acf136c29817b956558f5053ef21e	The Displaced Persons Coordination Warns both sides of the war against moving battlefields to densely populated areas	17	45	45	beamreports.com	beamreports.com	https://www.beamreports.com/2024/11/15/%D9%85%D9%86%D8%B3%D9%82%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D8%AA%D8%AD%D8%B0%D8%B1-%D8%B7%D8%B1%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%85%D9%86-%D9%86%D9%82%D9%84/	منسقية النازحين تحذر طرفي الحرب من نقل ساحات المعارك إلى مناطق مكتظة بالسكان	The Displaced Persons Coordination Warns both sides of the war against moving battlefields to densely populated areas	ar	2024-11-15
3d7caa8c6ae2dcb8f19aedd24661326acba07ce3dfee7bc4ad88417c034f94e4	The Kuwait Patient Aid Fund implements a shelter project for displaced people from villages east of Al-Jazira in the Nile River State	22	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13361173.htm	صندوق إعانة المرضى الكويتي ينفذ مشروع الإيواء للنازحين من قرى شرق الجزيرة بولاية نهر النيل	The Kuwait Patient Aid Fund implements a shelter project for displaced people from villages east of Al-Jazira in the Nile River State	ar	2024-11-15
3fa96e359aa9cdd1a0f5d5982e5badc155f6ea9ff773c3e3f3b3de3f194677b0	Sudan accuses Chad of delivering UAE weapons to Hemedti through two airports and a border crossing	16	52	52	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008791/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D8%AA%D9%87%D9%85-%D8%AA%D8%B4%D8%A7%D8%AF-%D8%A8%D8%A5%D9%8A%D8%B5%D8%A7%D9%84-%D8%B3%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7/	السودان يتهم تشاد بإيصال سلاح الإمارات لـ«حميدتي» عبر مطارين ومعبر حدودي	Sudan accuses Chad of delivering UAE weapons to Hemedti through two airports and a border crossing	ar	2024-11-15
431fc5e645e8f4fe8f2f14408571d9b79052f72c35dd75fd0c4e55361263d3f9	Nubians in Sudan: suffering and a history of marginalization and ethnic cleansing	12	17	17	sudanile.com	sudanile.com	https://sudanile.com/%D8%A7%D9%84%D9%86%D9%88%D8%A8%D9%8A%D9%88%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%85%D8%B9%D8%A7%D9%86%D8%A7%D8%A9-%D9%88%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D9%85%D9%86-%D8%A7/	النوبيون في السودان: معاناة وتاريخ من التهميش والتطهير العرقي	Nubians in Sudan: suffering and a history of marginalization and ethnic cleansing	ar	2024-11-15
59dc66ff85f22dc51f5f7be8078c6362b7a7aa49d7dd587ea6f575cdfb25749a	343 thousand Sudanese displaced from Al-Jazira State and 503 dead in Al-Hilalia	12	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008912/343-%D8%A3%D9%84%D9%81-%D9%86%D8%A7%D8%B2%D8%AD-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A-%D9%85%D9%86-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%88503-%D9%82%D8%AA%D9%84/	343 ألف نازح سوداني من ولاية الجزيرة و503 قتلى بالهلالية	343 thousand Sudanese displaced from Al-Jazira State and 503 dead in Al-Hilalia	ar	2024-11-15
8441e02d2ae54a3fafee922ebde8baf59ea597c6499a26539e0dfdd57b919329	23 displaced people from the east of the island died of cholera in Shendi, northern Sudan	16	0	0	sudantribune.net	sudantribune.net	https://sudantribune.net/article293346/	وفاة 23 من نازحي شرق الجزيرة بالكوليرا في شندي شمالي السودان	23 displaced people from the east of the island died of cholera in Shendi, northern Sudan	ar	2024-11-15
8ebd24b9c178c3eadec112e402e8a7aff5b38fa0d471031a10b4a22f4094ed49	Testimonies of displaced people from the Sudanese state of Al-Jazira to the United Nations Office: We were forced to flee because of killing, rape, and looting	26	-1	-1	sudanile.com	sudanile.com	https://sudanile.com/%D8%B4%D9%87%D8%A7%D8%AF%D8%A7%D8%AA-%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%85%D9%86-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7/	شهادات نازحين من ولاية الجزيرة السودانية لمكتب الأمم المتحدة: اضطررنا للفرار بسبب القتل والاغتصاب والنهب	Testimonies of displaced people from the Sudanese state of Al-Jazira to the United Nations Office: We were forced to flee because of killing, rape, and looting	ar	2024-11-15
bde5ede6848dc48894b0971b62ec73acc9adbe25c93e00d1ee138a4eb7f1f08e	Suffering and a history of marginalization and ethnic cleansing	9	17	17	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008951/%D8%A7%D9%84%D9%86%D9%88%D8%A8%D9%8A%D9%88%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%85%D8%B9%D8%A7%D9%86%D8%A7%D8%A9-%D9%88%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D9%85%D9%86-%D8%A7/	معاناة وتاريخ من التهميش والتطهير العرقي	Suffering and a history of marginalization and ethnic cleansing	ar	2024-11-15
f1527e2f130dddddbf66ce3630d45d4c03b9feaa0631c773e104e50f514d23d7	Sudanese nationality is the highest.. The number of registered refugees in Egypt exceeds 800 thousand	15	21	21	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008868/%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D9%84%D8%A7%D8%AC/	الجنسية السودانية الأعلى.. أعداد اللاجئين المسجلين بمصر تتجاوز 800 ألف	Sudanese nationality is the highest.. The number of registered refugees in Egypt exceeds 800 thousand	ar	2024-11-15
49fb72493095110fd78eedaa1bfec38a05b9137413b70b96d81f281c1535337d	"""Al-Dardiri.. How did you bring down the """"Arabs of the diaspora"""" from the sky?"""	14	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008686/%D8%A7%D9%84%D8%AF%D8%B1%D8%AF%D9%8A%D8%B1%D9%8A-%D9%83%D9%8A%D9%81-%D8%A3%D9%86%D8%B2%D9%84%D8%AA%D9%85-%D8%B9%D8%B1%D8%A8%D8%A7%D9%86-%D8%A7%D9%84%D8%B4%D8%AA%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7/	"""الدرديري.. كيف أنزلتم """"عربان الشتات"""" من السماء؟"""	"""Al-Dardiri.. How did you bring down the """"Arabs of the diaspora"""" from the sky?"""	ar	2024-11-14
4ce9eef7cf69547dcaff82a3ada1cd982cee873ac3cf2de9bf12093952d9636d	Sudanese nationality is the highest.. The number of registered refugees in Egypt exceeds 800 thousand	15	21	21	sudanile.com	sudanile.com	https://sudanile.com/%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D9%84%D8%A7%D8%AC/	الجنسية السودانية الأعلى.. أعداد اللاجئين المسجلين بمصر تتجاوز 800 ألف	Sudanese nationality is the highest.. The number of registered refugees in Egypt exceeds 800 thousand	ar	2024-11-14
6f158376d4cc36fe5728dd9adca268d5324622417841c755bad0afb07ea4d48d	Thousands of Sudanese refugees in Uganda despite the difficulties of integration	11	40	40	sudanile.com	sudanile.com	https://sudanile.com/%D8%A2%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A3%D9%88%D8%BA%D9%86%D8%AF%D8%A7-%D8%B1%D8%BA/	آلاف اللاجئين السودانيين في أوغندا رغم صعوبات الاندماج	Thousands of Sudanese refugees in Uganda despite the difficulties of integration	ar	2024-11-14
8f4c635d98f447b850204e79bf592f5aea09c50ad006298c15bab8bc285a9072	UN relief coordinator welcomes decision on Adre border crossing	9	-1	-1	sudantribune.com	sudantribune.com	https://sudantribune.com/article293277/	UN relief coordinator welcomes decision on Adre border crossing		en	2024-11-14
92b112e2d309bb35a77367d6f23defb32134bc0a52a93a201e8e32d865971193	Kuwait is implementing a project to shelter displaced people from villages east of Al-Jazeera in the Nile River State	19	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008659/%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA-%D8%AA%D9%86%D9%81%D8%B0-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A5%D9%8A%D9%88%D8%A7%D8%A1-%D9%86%D8%A7%D8%B2%D8%AD%D9%8A-%D9%82%D8%B1%D9%89-%D8%B4%D8%B1%D9%82-%D8%A7/	الكويت تنفذ مشروع إيواء نازحي قرى شرق الجزيرة بولاية نهر النيل	Kuwait is implementing a project to shelter displaced people from villages east of Al-Jazeera in the Nile River State	ar	2024-11-14
974ae0d88ed546aa2258235b1b4a64f320999e4ee5dcbdf3c745319a974031d3	Cholera outbreak spreads among displaced people in Eastern Sudan	9	0	0	sudantribune.com	sudantribune.com	https://sudantribune.com/article293308/	Cholera outbreak spreads among displaced people in Eastern Sudan		en	2024-11-14
ce617b22f484b21a9dc56baf511202f565c50ad7bac486ea9c103e8d2b56a67f	United Nations: The displacement of (135) thousand people from the island to neighboring states	14	-1	-1	alttahrer.com	alttahrer.com	https://www.alttahrer.com/archives/99914	الأمم المتحدة: نزوح (١٣٥) ألف شخص من الجزيرة للولايات المجاورة	United Nations: The displacement of (135) thousand people from the island to neighboring states	ar	2024-11-14
f11787295bd6d474da33cdcbcfde91b9e99a248d696bff4a1a2dba0206098f44	Thousands of Sudanese refugees in Uganda despite the difficulties of integration	11	40	40	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008713/%D8%A2%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%A3%D9%88%D8%BA%D9%86%D8%AF%D8%A7-%D8%B1%D8%BA/	آلاف اللاجئين السودانيين في أوغندا رغم صعوبات الاندماج	Thousands of Sudanese refugees in Uganda despite the difficulties of integration	ar	2024-11-14
f66869046570e86b8453ca9039ab2b1be0ac272faf02270f808983be1e21d852	"""Al-Dardiri.. How did you bring down the """"Arabs of the diaspora"""" from the sky?"""	14	-1	-1	sudanile.com	sudanile.com	https://sudanile.com/%D8%A7%D9%84%D8%AF%D8%B1%D8%AF%D9%8A%D8%B1%D9%8A-%D9%83%D9%8A%D9%81-%D8%A3%D9%86%D8%B2%D9%84%D8%AA%D9%85-%D8%B9%D8%B1%D8%A8%D8%A7%D9%86-%D8%A7%D9%84%D8%B4%D8%AA%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7/	"""الدرديري.. كيف أنزلتم """"عربان الشتات"""" من السماء؟"""	"""Al-Dardiri.. How did you bring down the """"Arabs of the diaspora"""" from the sky?"""	ar	2024-11-14
ca26a19b6d330032fc7dd88ab8ac3b9bf48ef31e62aea2dab2fde3ec6fdedcbe	Washington: “Israel should neither pursue a policy of forced displacement nor starvation in Gaza.”	14	3	3	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008225/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D9%8A%D8%AA%D8%B9%D9%8A%D9%86-%D8%A3%D9%84%D8%A7-%D8%AA%D8%AA%D8%A8%D8%B9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84/	"""واشنطن: """"يتعين ألا تتبع إسرائيل سياسة التهجير القسري ولا التجويع في غزة"""""""	Washington: “Israel should neither pursue a policy of forced displacement nor starvation in Gaza.”	ar	2024-11-13
62326c0c81840c764816e3d41c44c8c39af3ab602d9c122a93e13e406d0fdfb7	November 17 is the last date for counting and registering the displaced Sudanese certificate students, batch 2023, postponed	18	7	7	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32008110/17-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-%D8%A2%D8%AE%D8%B1-%D9%85%D9%88%D8%B9%D8%AF-%D9%84%D8%AD%D8%B5%D8%B1-%D9%88%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%B7%D9%84%D8%A7%D8%A8-%D8%A7%D9%84%D8%B4%D9%87/	17 نوفمبر آخر موعد لحصر وتسجيل طلاب الشهادة السودانية النازحين الدفعة 2023 المؤجلة	November 17 is the last date for counting and registering the displaced Sudanese certificate students, batch 2023, postponed	ar	2024-11-12
